word,event,period,sentence,timestamp
follower,social-media,after,"Musk replied to Altman’s tweet: “You got 3M views on your bullshit post, you liar, far more than I’ve received on many of mine, despite me having 50 times your follower count!” Altman replied to Musk multiple times, first calling his lack of views a “skill issue”, then “or bots”, and then offered a legal question of his own: “Will you sign an affidavit that you have never directed changes to the X algorithm in a way that has hurt your competitors or helped your own companies?",2025-08-12T18:12:00Z
follower,social-media,after,"So, whether you are a rusted on follower of all things athletics or new to the scene, lured by a certain Ipswich teenager, here is everything you need to know about following world championships from Australia, which start on Saturday.",2025-09-11T04:40:48Z
follower,social-media,after,"Like, who’s talking about that in the pub?” Another author says part of the problem is too many books being commissioned because of follower counts rather than ideas.",2025-12-17T15:41:18Z
follower,social-media,after,The fifth season of Slow Horses starts with a timely sequence: a gun attack perpetrated by a follower of a far-right politician (we even briefly glimpse a few St George’s crosses).,2025-09-24T04:00:16Z
follower,social-media,after,"Postings seeking an applicant who is “grounded and collaborative”, “thinks methodically” and “communicates in a straightforward and accurate manner” went in the “rule-follower” category.",2025-04-02T16:00:08Z
follower,social-media,after,"The team then gave study subjects fake job ads with either “rule-bender” or “rule-follower” language, and asked the subjects to evaluate how well-suited they’d be to the fictional roles – both of which were written to be appealing.",2025-04-02T16:00:08Z
follower,social-media,after,"Why did I only have 43 followers on TikTok, and why couldn’t I crack it big on Instagram despite promising follower 200 would receive a signed autograph?",2026-01-10T19:00:07Z
follower,social-media,after,"(Within the echoey void designed by Ben and Max Ringham, you can almost hear a faint “dude …”) It’s Bill &amp; Ted gone philosophical, Winter the crotchety, cerebral stick in the mud and Reeves the stilted follower; watching them together, allowed to indulge in the play’s opportunities for slapstick, bandying about the tube with occasional chest bumps, you might find yourself believing in something.",2025-09-29T02:00:27Z
follower,social-media,after,"“The life, example, and even death of Christ-follower and American patriot Charlie Kirk give me hope, sheer courage, no matter the arena,” he said.",2025-09-11T15:25:15Z
follower,social-media,after,"“Showed this to my bf,” a follower commented.",2025-09-05T13:00:49Z
follower,social-media,after,"“I wasn’t a Charlie Kirk follower, but I am a White American citizen,” wrote one southern California active club member, acknowledging their movement wasn’t in alignment with Kirk but sees his death as a major inflection point.",2025-09-19T11:00:42Z
follower,social-media,after,"He is believed to be a “sovereign citizen”, a follower of a pseudo-legal ideology that rejects government authority and the rule of law.",2025-08-31T04:53:39Z
follower,social-media,after,"I’m doing it because I’m a craven rule-follower; plenty of people manage to ignore this noise and live outward-looking, exciting, second acts.",2025-08-03T13:00:41Z
follower,social-media,after,"At school, she is clever and polite; a rule-follower.",2025-09-04T15:00:57Z
follower,social-media,after,"Suddenly a rule-follower, Trump now plans to bring the new blueprints to the National Capital Planning Commission, chaired by Will Scharf, his former lawyer.",2025-12-09T11:00:55Z
follower,social-media,after,"When asked by a follower why he was talking to Nazis, Mamalis replies that “extremists don’t disappear when you ignore them”.",2026-02-01T14:00:33Z
follower,social-media,after,"“Boss please can I come to learn [the] work please,” one follower commented on a popular BM Boy’s TikTok, which drew more than 2,000 likes.",2025-05-11T11:00:23Z
follower,social-media,after,"However, once a teen accepts a follow request, that person gains access to the follower list.",2025-05-11T11:00:23Z
follower,social-media,after,"Making follower lists inaccessible even to approved followers would further protect teens from being targeted by sextortionists, as would hiding their profiles in search, said Raffile.",2025-05-11T11:00:23Z
follower,social-media,after,"In 2016, a Henan province follower was jailed for five years for printing 100,000 copies of an “unauthorised” Guan Yin Citta journal.",2025-08-14T15:00:07Z
follower,social-media,after,Mrs Badenoch is a follower of events.,2025-06-05T17:41:00Z
follower,social-media,after,"Meanwhile, white nationalist Nick Fuentes sought to shut down speculation that Robinson may have been a “Groyper”, a nickname for a follower of Fuentes, after reports on the engravings on the bullets of the alleged killer’s gun led to theorizing on his ideology.",2025-09-14T00:29:56Z
follower,social-media,after,"His own page will attract its 200,000th follower this week, more now than Nina Kennedy, Australia’s athletics queen and the defending world championship and Olympic gold-medal winner who will miss Tokyo due to injury.",2025-09-13T20:00:14Z
follower,social-media,after,"At the time of the sale, the work was attributed to a “follower of Julius Caesar Ibbetson”, an 18th-century artist.",2025-06-06T08:00:29Z
follower,social-media,after,"The latest changing tack on North Sea oil and gas, with promises to “maximise extraction”, is yet more Reform-lite messing that comes over to voters as the party being a follower not a leader.",2025-09-02T07:00:31Z
follower,social-media,after,"Follower Carl Jung argued that clothes act as a psychological “mask”, a compromise that we make between our inner self and the external display we put on to the world.",2025-11-11T13:25:31Z
follower,social-media,after,"Since Trump’s election, Europe as a whole has joined the ranks – no longer the loyal Washington follower but, in Moscow’s telling, the real source of western aggression and instability.",2025-11-16T06:00:23Z
follower,social-media,after,"And yes, it made a Cult follower out of me.",2025-10-15T08:39:20Z
follower,social-media,after,Mel is a natural-born follower.,2025-10-06T17:10:58Z
follower,social-media,after,"Featuring striking animation, this gripping film dramatises the hijack and its aftermath, including police raids that forced Daxiong – a blacklisted Falun Gong follower – to flee the country.",2025-03-11T06:20:32Z
follower,social-media,after,"In 2023, a follower messaged me, saying she loved what I was doing and wanted to commission me – but she had an unusual request.",2025-05-23T04:00:19Z
follower,social-media,after,"Other evidence provided to the Guardian shows that whoever is running the account for the Base’s Ukraine cell on Telegram, has paid for a bot army to up its follower numbers into the tens of thousands.",2025-04-24T17:43:25Z
follower,social-media,after,He was known for dressing as a follower of IS – including a tool belt that looked like a “suicide belt”.,2025-12-23T13:57:28Z
follower,social-media,after,"The justice secretary said the government was determined to protect the convention, but that trust would disintegrate if human rights laws “appear to protect the rule-breaker over the rule-follower”.",2025-06-18T16:41:03Z
follower,social-media,after,"Patricia Krenwinkel, another former Manson follower convicted of murder, was granted parole for the first time last year, but Newsom blocked her release.",2023-07-11T23:55:40Z
follower,social-media,after,"What links all of this is the fact that you – the fan, the follower, the observer – did not ask for any of this.",2025-09-18T07:00:37Z
follower,social-media,after,"It’s hugely significant, as the Sun noted this week, that Cruz dropped the comment “wrong brother, mate” when a follower teased him on Insta for changing jobs every five minutes.",2025-08-15T11:58:34Z
follower,social-media,after,"As a dedicated follower of fashion, I, too, have decided to rewear items from my own wardrobe today.",2024-12-15T18:19:54Z
follower,social-media,after,"When a follower asked for the price of the Xerendip, he was directed to the same phone number.",2025-09-11T20:00:15Z
